DATE,SYMBOL,PRICE_USD,CEX_TRADING_VOLUME_24H_USD,CIRCULATING_TOKENS
10/26/2025,BNB,1117.672707841,1155132108,139179786
10/26/2025,BTC,111752.706412359,23539054967,19939984
10/26/2025,ETH,3951.164563034,12250550298,120698265
10/26/2025,NEAR,2.273889099,101873613,1277953800
10/26/2025,SOL,193.420329394,3110603686,549455304
10/26/2025,XRP,2.618124391,3434268369,60017279517
10/26/2025,ZEC,273.836390876,378301667,16352322
10/25/2025,AAVE,227.382766385,269292836,15257953
10/25/2025,ADA,0.6553733809,1061373837,36566787550
10/25/2025,BNB,1102.610569173,2185408896,139179868
10/25/2025,BTC,110804.728727065,48083680047,19939478
10/25/2025,ETH,3920.662258781,29930739757,120698300
10/25/2025,NEAR,2.257950712,148007587,1277797747
10/25/2025,SOL,192.956715784,5718641555,549456004
10/25/2025,XRP,2.522715389,4127307107,60017279517
10/25/2025,ZEC,267.522757077,596783327,16348160
10/24/2025,AAVE,224.824676062,270599774,15257904
10/24/2025,ADA,0.6453554751,1000420677,36566787550
10/24/2025,BNB,1136.539223018,4738238732,139180001
10/24/2025,BTC,110546.435661358,56613465390,19938934
10/24/2025,ETH,3870.061633734,32374229569,120698327
10/24/2025,NEAR,2.214573281,164073604,1249836992
10/24/2025,SOL,192.978488668,6522340368,549333373
10/24/2025,XRP,2.39986703,2934026835,60017279517
10/24/2025,ZEC,254.194322516,498653426,16348160
10/23/2025,AAVE,217.330493604,463199617,15256711
10/23/2025,ADA,0.6269109988,1264551713,36566787550
10/23/2025,BNB,1080.066229568,2568084790,139180203
10/23/2025,BTC,107861.528521312,80770917459,19938478
10/23/2025,ETH,3815.981369515,40571933395,120698359
10/23/2025,NEAR,2.161910635,196285702,1249836992
10/23/2025,SOL,181.02831387,7115397242,546664086
10/23/2025,XRP,2.367651492,4090459330,59975443601
10/23/2025,ZEC,238.326750678,692685568,16344194
10/22/2025,AAVE,217.494490743,423221032,15256696
10/22/2025,ADA,0.6414137508,1366428746,36566787550
10/22/2025,BNB,1059.742465942,3348075585,139180349
10/22/2025,BTC,108050.24247958,108638897218,19937993
10/22/2025,ETH,3844.358305407,47778544789,120698359
10/22/2025,NEAR,2.208918396,216891985,1249836992
10/22/2025,SOL,185.696076366,8279871011,546541959
10/22/2025,XRP,2.415252606,4774448083,59975443601
10/22/2025,ZEC,264.898746011,926115295,16344194
10/21/2025,AAVE,228.128285017,331162751,15256668
10/21/2025,ADA,0.6624059272,1187157380,36559618924
10/21/2025,BNB,1099.492083612,2947000112,139180511
10/21/2025,BTC,110486.270374462,58541856395,19937540
10/21/2025,ETH,3973.365219143,33979869280,120698441
10/21/2025,NEAR,2.262151919,162114172,1249836992
10/21/2025,SOL,189.268486775,5960324251,546542712
10/21/2025,XRP,2.487172558,4070494002,59975443601
10/21/2025,ZEC,268.800924216,744980235,16343141
10/20/2025,AAVE,220.546684689,331614870,15256164
10/20/2025,ADA,0.6461838737,1127706225,36559618924
10/20/2025,BNB,1102.218704855,2701200761,139180691
10/20/2025,BTC,108131.043355072,47946430303,19936690
10/20/2025,ETH,3945.907041292,30518152865,120698461
10/20/2025,NEAR,2.239176314,191407896,1249836992
10/20/2025,SOL,185.684725214,5043877161,546418228
10/20/2025,XRP,2.381396485,3144274481,59975443601
10/20/2025,ZEC,241.758184238,400168205,16337517
10/19/2025,AAVE,213.326648013,224448600,15256042
10/19/2025,ADA,0.6305244761,507187264,36559618924
10/19/2025,BNB,1081.663790676,2585034847,139180811
10/19/2025,BTC,106913.92729466,32898165166,19936643
10/19/2025,ETH,3868.783192192,19704890929,120698485
10/19/2025,NEAR,2.160084403,115835103,1249836992
10/19/2025,SOL,185.702229284,4047280360,546953279
10/19/2025,XRP,2.345809613,2445494357,59975443601
10/19/2025,ZEC,218.386678762,395787214,16337517
10/18/2025,AAVE,206.247796303,566620997,15255987
10/18/2025,ADA,0.627928279,1522260274,36559618924
10/18/2025,BNB,1079.384660779,5553292642,139180935
10/18/2025,BTC,106875.153286178,94536262059,19936118
10/18/2025,ETH,3841.717927764,52714314866,120698694
10/18/2025,NEAR,2.160343397,255152709,1249836992
10/18/2025,SOL,182.772722467,10265354503,546831461
10/18/2025,XRP,2.31030696,7090310078,59975443601
10/18/2025,ZEC,218.232987365,710693942,16337988
10/17/2025,AAVE,224.045507492,425849630,15255770
10/17/2025,ADA,0.6488629352,1520265192,36559618924
10/17/2025,BNB,1149.708542631,4368478599,139181094
10/17/2025,BTC,108802.819244864,84410702160,19934406
10/17/2025,ETH,3925.910365596,44386517027,120698786
10/17/2025,NEAR,2.210702704,248871184,1249836992
10/17/2025,SOL,185.903135106,10002161987,546832242
10/17/2025,XRP,2.335446593,6492176310,59916045245
10/17/2025,ZEC,210.399681923,692327703,16336210
10/16/2025,AAVE,240.911195583,374484301,15255497
10/16/2025,ADA,0.6665939095,1379054646,36552429492
10/16/2025,BNB,1171.656802736,4603656513,139181260
10/16/2025,BTC,110510.004386743,68063398084,19934406
10/16/2025,ETH,3984.99314201,44211606238,120698786
10/16/2025,NEAR,2.31855111,262358102,1249836992
10/16/2025,SOL,194.109923714,9662387283,546701260
10/16/2025,XRP,2.40849637,5099539906,59916045245
10/16/2025,ZEC,227.473274878,794283934,16330239
10/15/2025,AAVE,253.802051641,519038861,15255104
10/15/2025,ADA,0.697143503,2023247965,36552429492
10/15/2025,BNB,1210.282759012,8772604263,139181474
10/15/2025,BTC,113015.483781266,90471012308,19934406
10/15/2025,ETH,4116.649435763,62871369897,120698862
10/15/2025,NEAR,2.457252002,396549578,1249836992
10/15/2025,SOL,203.552217612,13415275873,546702008
10/15/2025,XRP,2.503442477,7703838937,59916045245
10/15/2025,ZEC,245.462569723,866861922,16330239
10/14/2025,AAVE,260.631990671,471751477,15254903
10/14/2025,ADA,0.7268152876,2052670669,36552429492
10/14/2025,BNB,1302.247596381,9947429378,139181723
10/14/2025,BTC,115052.792775979,67805677404,19934178
10/14/2025,ETH,4243.440809203,45259592070,120698950
10/14/2025,NEAR,2.61517004,442303981,1249836992
10/14/2025,SOL,209.412177241,11522337218,546579672
10/14/2025,XRP,2.608535828,8038564449,59916045245
10/14/2025,ZEC,243.565889638,743989204,16330239
10/13/2025,AAVE,248.756904355,568158678,15254159
10/13/2025,ADA,0.7013501788,1908668932,36552429492
10/13/2025,BNB,1313.255435702,9192554259,139182031
10/13/2025,BTC,115386.002379805,94817613176,19932790
10/13/2025,ETH,4142.890899697,56264943143,120699101
10/13/2025,NEAR,2.435219174,437537737,1249836992
10/13/2025,SOL,197.419303805,12326560569,546562686
10/13/2025,XRP,2.531694146,9805540317,59916045245
10/13/2025,ZEC,263.475577355,1015817416,16327097
10/12/2025,AAVE,228.955489292,915899700,15254086
10/12/2025,ADA,0.6240282565,2691917771,36552429492
10/12/2025,BNB,1113.514204935,6475323000,139182296
10/12/2025,BTC,109758.359681973,101876248470,19932790
10/12/2025,ETH,3704.012288402,52045332875,120699440
10/12/2025,NEAR,2.251518952,494465270,1249836992
10/12/2025,SOL,173.745605578,12144686732,546441571
10/12/2025,XRP,2.347241289,9914655275,59916045245
10/12/2025,ZEC,277.520000517,1571834978,16327097
10/11/2025,AAVE,228.971243528,1006846231,15253966
10/11/2025,ADA,0.6490527894,4632995769,36545209089
10/11/2025,BNB,1118.361092409,8950871527,139182508
10/11/2025,BTC,112695.327381842,159875345394,19932790
10/11/2025,ETH,3842.855276227,95539197351,120701990
10/11/2025,NEAR,2.420046646,1056111612,1249836992
10/11/2025,SOL,188.793587239,17925323045,546442333
10/11/2025,XRP,2.394545468,15416539638,59916045245
10/11/2025,ZEC,228.062207371,1799598243,16325370
10/10/2025,AAVE,274.137452793,345192207,15253774
10/10/2025,ADA,0.8157007711,1349797362,36545209089
10/10/2025,BNB,1258.078853547,6739067927,139182937
10/10/2025,BTC,121792.0612569,71913263087,19931834
10/10/2025,ETH,4381.689761501,43446642434,120702063
10/10/2025,NEAR,2.882590716,282401336,1249836992
10/10/2025,SOL,221.370237185,7902655835,546127111
10/10/2025,XRP,2.811571027,5303440206,59871700035
10/10/2025,ZEC,225.956574551,1043900419,16323730
10/09/2025,AAVE,285.125394644,302552288,15253577
10/09/2025,ADA,0.8358951605,1230862528,36545209089
10/09/2025,BNB,1311.091832013,6197930073,139183438
10/09/2025,BTC,122883.793973672,60700247824,19931834
10/09/2025,ETH,4511.268100535,34873127336,120702112
10/09/2025,NEAR,2.927200304,273374579,1249836992
10/09/2025,SOL,228.551100545,7057496028,546207929
10/09/2025,XRP,2.86941172,4387803847,59871700035
10/09/2025,ZEC,173.034266315,777538538,16321875
10/08/2025,AAVE,278.40378557,470599925,15253271
10/08/2025,ADA,0.8265217499,1846658029,36545209089
10/08/2025,BNB,1312.786054849,10133844247,139184063
10/08/2025,BTC,121953.042606821,77527930953,19931537
10/08/2025,ETH,4471.660676594,51367728707,120702112
10/08/2025,NEAR,2.990817924,366469534,1249836992
10/08/2025,SOL,221.263485865,9711701123,546085011
10/08/2025,XRP,2.871084534,7129780657,59871700035
10/08/2025,ZEC,127.632143767,558277446,16319578
10/07/2025,AAVE,296.896831636,395615257,15253148
10/07/2025,ADA,0.8754527543,1756186354,36545209089
10/07/2025,BNB,1223.175215461,4234196178,139184533
10/07/2025,BTC,124918.666748886,66760531073,19928203
10/07/2025,ETH,4683.394320529,40002245027,120702353
10/07/2025,NEAR,3.061335525,286298437,1249836992
10/07/2025,SOL,232.479516971,7501306251,546085745
10/07/2025,XRP,2.994211435,6121778346,59871700035
10/07/2025,ZEC,157.366853293,492126961,16315953
10/06/2025,AAVE,283.837115225,395552839,15252837
10/06/2025,ADA,0.8349041965,1660197946,36538029195
10/06/2025,BNB,1167.686371208,2513974274,139184745
10/06/2025,BTC,123306.140757557,76239694759,19928203
10/06/2025,ETH,4497.187175543,41989624914,120702374
10/06/2025,NEAR,2.94973883,364873780,1249836992
10/06/2025,SOL,228.460557268,7452244815,545358578
10/06/2025,XRP,2.962270521,5451641597,59871700035
10/06/2025,ZEC,164.12763545,567925632,16315953
10/05/2025,AAVE,281.529147722,264251704,15252128
10/05/2025,ADA,0.8361273879,861751584,36538029195
10/05/2025,BNB,1147.357275099,2482010070,139184891
10/05/2025,BTC,122199.121743966,34039782877,19928203
10/05/2025,ETH,4472.58766629,20009913844,120702395
10/05/2025,NEAR,2.937351772,208947657,1249836992
10/05/2025,SOL,227.075511064,4490041656,545359304
10/05/2025,XRP,2.958700252,3829660594,59871700035
10/05/2025,ZEC,161.922982024,693788905,16314302
10/04/2025,AAVE,291.00663595,468079820,15250277
10/04/2025,ADA,0.8637239551,1669244877,36538029195
10/04/2025,BNB,1178.08730883,4190465434,139185042
10/04/2025,BTC,122167.607637806,82087142728,19928203
10/04/2025,ETH,4503.709566887,45764291975,120702472
10/04/2025,NEAR,3.020856716,333913278,1249836992
10/04/2025,SOL,231.964867881,9350852733,545237157
10/04/2025,XRP,3.044004886,6592504255,59871700035
10/04/2025,ZEC,127.898562152,653320413,16312680
10/03/2025,AAVE,288.06237619,434437086,15248867
10/03/2025,ADA,0.8630451635,1706363231,36538029195
10/03/2025,BNB,1086.840317053,2647010283,139185252
10/03/2025,BTC,120198.735026572,66248674270,19928203
10/03/2025,ETH,4471.151372005,42308752421,120702572
10/03/2025,NEAR,2.9528487,322486901,1249836992
10/03/2025,SOL,232.231945674,9833458461,543579583
10/03/2025,XRP,3.02250395,7267218347,59871700035
10/03/2025,ZEC,135.055812189,1081777491,16309705
10/02/2025,AAVE,285.266276891,435316093,15248867
10/02/2025,ADA,0.8487302592,1679310990,36538029195
10/02/2025,BNB,1025.161997185,1883025203,139185352
10/02/2025,BTC,118469.828359753,75049410676,19928203
10/02/2025,ETH,4335.621090499,44500988869,120702663
10/02/2025,NEAR,2.843559852,307823252,1249836992
10/02/2025,SOL,219.893591966,8704942205,543457973
10/02/2025,XRP,2.943892344,6174300178,59871700035
10/02/2025,ZEC,117.986275234,876098617,16309314
10/01/2025,AAVE,272.704798731,355798939,15248825
10/01/2025,ADA,0.806466688,1255525309,36538029195
10/01/2025,BNB,1012.131632846,1886074967,139185434
10/01/2025,BTC,114226.514677755,56091108357,19928203
10/01/2025,ETH,4147.911991632,32941658725,120702766
10/01/2025,NEAR,2.632389952,206302858,1249836992
10/01/2025,SOL,207.350096868,6966941850,543755782
10/01/2025,XRP,2.835827598,4623091864,59826504399
10/01/2025,ZEC,74.988303129,220659591,16306478
09/30/2025,AAVE,275.672739294,392521155,15248672
09/30/2025,ADA,0.8023967905,1337832095,36530886110
09/30/2025,BNB,1028.580672482,2086389300,139185509
09/30/2025,BTC,114559.112677141,58633258664,19928043
09/30/2025,ETH,4206.30821239,34789202613,120703251
09/30/2025,NEAR,2.757978139,214818501,1249836992
09/30/2025,SOL,211.644814471,7041274729,543632268
09/30/2025,XRP,2.878201085,5074675128,59826504399
09/30/2025,ZEC,71.69632359,145069596,16304325
09/29/2025,AAVE,275.32929775,268634450,15244834
09/29/2025,ADA,0.8058179923,1031944929,36530886110
09/29/2025,BNB,994.703588467,1293099760,139185628
09/29/2025,BTC,112273.175170146,32018455412,19927425
09/29/2025,ETH,4127.553867861,22065241258,120703304
09/29/2025,NEAR,2.810513769,132632192,1249836992
09/29/2025,SOL,209.421249866,4555628407,543632664
09/29/2025,XRP,2.862219574,2948809089,59826504399
09/29/2025,ZEC,65.411038971,68982328,16303722
09/28/2025,AAVE,266.18241218,220821993,15244773
09/28/2025,ADA,0.7780421134,838070549,36530886110
09/28/2025,BNB,968.106283638,1352398713,139185686
09/28/2025,BTC,109654.817179646,23437237864,19927115
09/28/2025,ETH,4017.524597149,16997363449,120703339
09/28/2025,NEAR,2.710509254,105270258,1249836992
09/28/2025,SOL,202.992823652,3931139995,543510607
09/28/2025,XRP,2.800857463,2929928443,59826504399
09/28/2025,ZEC,54.47077732,112786407,16298572
09/27/2025,AAVE,271.256293568,445802703,15244624
09/27/2025,ADA,0.7915170657,1366459732,36530886110
09/27/2025,BNB,963.124891135,2304503581,139185778
09/27/2025,BTC,109682.817053546,53600319817,19926640
09/27/2025,ETH,4028.742591007,41211862660,120703418
09/27/2025,NEAR,2.773400793,244876132,1249836992
09/27/2025,SOL,205.198335023,10031842888,543511318
09/27/2025,XRP,2.779876601,7650672432,59826504399
09/27/2025,ZEC,55.836464155,60333368,16298572
09/26/2025,AAVE,263.828068073,595410450,15234339
09/26/2025,ADA,0.7778449442,1859935477,36523691981
09/26/2025,BNB,955.4491863,3459967126,139185899
09/26/2025,BTC,109531.467748078,75732827696,19926212
09/26/2025,ETH,3932.785589802,64180911555,120703648
09/26/2025,NEAR,2.739663961,366127485,1249836992
09/26/2025,SOL,195.35156664,12299119536,543389384
09/26/2025,XRP,2.766679139,8981276776,59777241479
09/26/2025,ZEC,54.755370146,141194567,16298572
09/25/2025,AAVE,276.50296403,370598686,15233069
09/25/2025,ADA,0.8086384427,1304966023,36523691981
09/25/2025,BNB,1016.46907131,2351201066,139186017
09/25/2025,BTC,113060.923374287,45681464516,19925765
09/25/2025,ETH,4128.627217558,29486733225,120703697
09/25/2025,NEAR,2.988270023,309216640,1249836992
09/25/2025,SOL,210.675939449,8579086668,543390143
09/25/2025,XRP,2.914225278,6167442637,59777241479
09/25/2025,ZEC,58.953259591,99869806,16293072
09/24/2025,AAVE,275.273248211,443437531,15232783
09/24/2025,ADA,0.8115711197,1368219005,36523691981
09/24/2025,BNB,1017.87062916,2947899661,139186164
09/24/2025,BTC,112249.110110101,46364991934,19925303
09/24/2025,ETH,4174.858630462,28984184138,120703750
09/24/2025,NEAR,2.975526381,370684121,1249836992
09/24/2025,SOL,213.566270531,7555138730,543276716
09/24/2025,XRP,2.828689552,5229096407,59777241479
09/24/2025,ZEC,54.637134897,72976952,16293110
09/23/2025,AAVE,268.050887527,665390078,15232453
09/23/2025,ADA,0.8229273291,2536066222,36523691981
09/23/2025,BNB,992.25597765,3488279480,139186283
09/23/2025,BTC,112478.239336055,66476860611,19924850
09/23/2025,ETH,4194.559751273,49343013466,120703827
09/23/2025,NEAR,2.972276838,406320399,1249836992
09/23/2025,SOL,219.847248009,11712009791,543277468
09/23/2025,XRP,2.853950406,8730780487,59777241479
09/23/2025,ZEC,48.699665898,61650952,16288714
09/22/2025,AAVE,287.196207771,253034208,15232083
09/22/2025,ADA,0.8670109358,1352713922,36523691981
09/22/2025,BNB,1030.851592694,2828749244,139186420
09/22/2025,BTC,114443.657682714,21430432328,19923296
09/22/2025,ETH,4339.290470772,19448014437,120703850
09/22/2025,NEAR,3.046556961,211401084,1249836992
09/22/2025,SOL,232.558071799,4413391781,543155243
09/22/2025,XRP,2.916984319,3398832450,59777241479
09/22/2025,ZEC,50.637419859,109258987,16288714
09/21/2025,AAVE,297.461202815,238859317,15232083
09/21/2025,ADA,0.8966875464,1105133208,36516438057
09/21/2025,BNB,1060.045278397,2886560956,139186550
09/21/2025,BTC,115692.385751218,18363128598,19923296
09/21/2025,ETH,4487.860298331,14149703497,120703884
09/21/2025,NEAR,3.145433993,337915948,1249836992
09/21/2025,SOL,240.609037742,3563140679,543155981
09/21/2025,XRP,2.990396597,3134446036,59777241479
09/21/2025,ZEC,50.775652138,52700578,16288714
09/20/2025,AAVE,300.757066913,379325161,15231984
09/20/2025,ADA,0.8974153118,1752635850,36516438057
09/20/2025,BNB,986.547292985,2189604781,139186654
09/20/2025,BTC,115757.644927014,33326884161,19923296
09/20/2025,ETH,4476.951217626,28213290237,120703963
09/20/2025,NEAR,3.148362222,579089224,1249836992
09/20/2025,SOL,239.704464429,7520078925,543033641
09/20/2025,XRP,2.999777196,4561575050,59777241479
09/20/2025,ZEC,49.121643662,115703071,16283895
09/19/2025,AAVE,311.077017197,374728242,15231938
09/19/2025,ADA,0.933299116,2345555628,36516438057
09/19/2025,BNB,985.825190284,2388653652,139186738
09/19/2025,BTC,117455.991397339,43036922775,19922840
09/19/2025,ETH,4610.404883592,29110848957,120704240
09/19/2025,NEAR,3.249526225,599572000,1249836992
09/19/2025,SOL,248.111722405,9445874573,543034388
09/19/2025,XRP,3.084912354,6274944892,59777241479
09/19/2025,ZEC,50.725749585,113700292,16283895
09/18/2025,AAVE,304.87212869,442335114,15231261
09/18/2025,ADA,0.9098593192,2244178767,36516438057
09/18/2025,BNB,983.902624027,2466333581,139186811
09/18/2025,BTC,116379.67274022,55761451901,19922378
09/18/2025,ETH,4586.850010417,42534219576,120704319
09/18/2025,NEAR,2.811994757,224910756,1249836992
09/18/2025,SOL,244.887341298,10915298232,543000729
09/18/2025,XRP,3.078446785,6761227340,59777241479
09/18/2025,ZEC,51.109466467,111967651,16283895
09/17/2025,AAVE,299.48458018,413367347,15230913
09/17/2025,ADA,0.8784602654,1539449335,36516438057
09/17/2025,BNB,959.766274499,2004218079,139186889
09/17/2025,BTC,116608.522283216,39754568405,19921987
09/17/2025,ETH,4514.742052089,27847616592,120704319
09/17/2025,NEAR,2.705042736,158902767,1249836992
09/17/2025,SOL,236.283846001,7535390200,543001577
09/17/2025,XRP,3.036679262,4442027556,59726035800
09/17/2025,ZEC,51.734682068,102724849,16281692
09/16/2025,AAVE,298.134521872,325616602,15230517
09/16/2025,ADA,0.8611519415,2221931121,36516438057
09/16/2025,BNB,918.522522352,1351475051,139186973
09/16/2025,BTC,115086.541782451,46013510334,19921484
09/16/2025,ETH,4513.831994018,34695403835,120704642
09/16/2025,NEAR,2.619331521,194182233,1249836992
09/16/2025,SOL,233.543059241,10307475069,542592461
09/16/2025,XRP,2.983839341,5749490228,59726035800
09/16/2025,ZEC,49.76313261,53120032,16279206
09/15/2025,AAVE,306.948078935,315320190,15230271
09/15/2025,ADA,0.8879146631,1325547013,36509250519
09/15/2025,BNB,925.449399196,1288978563,139187033
09/15/2025,BTC,115085.840805542,28369890423,19920975
09/15/2025,ETH,4602.741190651,23369713429,120704669
09/15/2025,NEAR,2.710837569,133182914,1249836992
09/15/2025,SOL,240.848113797,9635727324,542566730
09/15/2025,XRP,3.035678542,4854832332,59610205486
09/15/2025,ZEC,50.298458691,68195445,16277816
09/14/2025,AAVE,313.140467307,351280549,15230208
09/14/2025,ADA,0.9229111673,2294103832,36509250519
09/14/2025,BNB,933.962811994,1429719893,139187086
09/14/2025,BTC,115946.947097982,29199013986,19920500
09/14/2025,ETH,4669.206803635,30320310569,120704706
09/14/2025,NEAR,2.7912858,202308388,1249836992
09/14/2025,SOL,243.613914267,7809475975,542445010
09/14/2025,XRP,3.10925488,5591428751,59610205486
09/14/2025,ZEC,53.432325359,55548960,16276500
09/13/2025,AAVE,320.407925856,416214345,15230011
09/13/2025,ADA,0.9263652645,1953506081,36509250519
09/13/2025,BNB,927.556802603,1560744095,139187141
09/13/2025,BTC,116278.749234738,47933890868,19919928
09/13/2025,ETH,4707.702307106,37994218982,120704775
09/13/2025,NEAR,2.803527708,181446336,1249836992
09/13/2025,SOL,243.461983393,13017460136,542445657
09/13/2025,XRP,3.105204229,5660821898,59610205486
09/13/2025,ZEC,49.596263324,53227357,16275367
09/12/2025,AAVE,311.585933525,405650016,15227279
09/12/2025,ADA,0.9046489864,1738361587,36509250519
09/12/2025,BNB,906.24045289,1283180970,139187213
09/12/2025,BTC,115889.161088329,47440957299,19919668
09/12/2025,ETH,4517.491571198,36027249383,120704775
09/12/2025,NEAR,2.760471303,170855754,1249836992
09/12/2025,SOL,233.442899772,11159526501,542324205
09/12/2025,XRP,3.059218253,5746467096,59610205486
09/12/2025,ZEC,48.298784085,104404115,16271391
09/11/2025,AAVE,301.251445779,411648640,15227130
09/11/2025,ADA,0.8856418805,1472316522,36509250519
09/11/2025,BNB,891.096530231,1825375673,139187291
09/11/2025,BTC,113894.428285228,51768187184,19919181
09/11/2025,ETH,4359.003061801,34469791783,120704921
09/11/2025,NEAR,2.74582697,187796750,1249836992
09/11/2025,SOL,225.054503888,9383268258,542323153
09/11/2025,XRP,2.991302742,4307445145,59610205486
09/11/2025,ZEC,47.821515265,108830791,16271391
09/10/2025,AAVE,296.564662516,453042351,15226940
09/10/2025,ADA,0.861623728,1954897309,36509250519
09/10/2025,BNB,877.609838506,1055680084,139187351
09/10/2025,BTC,111014.688536057,44767575503,19918681
09/10/2025,ETH,4286.104277202,27376929892,120705000
09/10/2025,NEAR,2.629861587,292485292,1249836992
09/10/2025,SOL,215.278261445,8810356668,542009020
09/10/2025,XRP,2.937700219,5308379938,59610205486
09/10/2025,ZEC,48.35200956,113062129,16269819
09/09/2025,AAVE,302.953900898,407459053,15226907
09/09/2025,ADA,0.8683287179,1743663948,36509250519
09/09/2025,BNB,875.888310485,1157129439,139187403
09/09/2025,BTC,111644.927173449,37332515327,19918165
09/09/2025,ETH,4301.312805504,27312846099,120705084
09/09/2025,NEAR,2.608157335,152477334,1249836992
09/09/2025,SOL,213.256768605,9731134107,542008556
09/09/2025,XRP,2.955852938,5819898949,59610205486
09/09/2025,ZEC,50.847317587,111595947,16268255
09/08/2025,AAVE,300.85756558,261500707,15226546
09/08/2025,ADA,0.8334320165,1035340353,36501868456
09/08/2025,BNB,882.753376768,926142354,139187476
09/08/2025,BTC,110791.015980176,22801877590,19917612
09/08/2025,ETH,4296.987853632,14849782910,120705110
09/08/2025,NEAR,2.45844792,97010477,1249836992
09/08/2025,SOL,205.781479655,4414565061,541886067
09/08/2025,XRP,2.868638675,3444406869,59610205486
09/08/2025,ZEC,48.321937617,87425072,16265670
09/07/2025,AAVE,300.114473437,240672599,15226456
09/07/2025,ADA,0.8210930845,845753303,36501868456
09/07/2025,BNB,861.721035422,968996052,139187522
09/07/2025,BTC,110367.909509332,19240307881,19917153
09/07/2025,ETH,4284.735158668,14423649051,120705149
09/07/2025,NEAR,2.406863828,66881003,1249836992
09/07/2025,SOL,201.219662909,2957075137,541885360
09/07/2025,XRP,2.81602151,1740505292,59610205486
09/07/2025,ZEC,46.273765418,35675900,16261010
09/06/2025,AAVE,303.295791495,501924399,15226435
09/06/2025,ADA,0.8338325441,1463727892,36494561994
09/06/2025,BNB,851.667881207,977313763,139187560
09/06/2025,BTC,110782.970901369,55910145573,19916693
09/06/2025,ETH,4322.554040827,38119642431,120705220
09/06/2025,NEAR,2.40412719,174193446,1249836992
09/06/2025,SOL,203.821459938,7428569120,541158698
09/06/2025,XRP,2.814679914,6412485590,59610205486
09/06/2025,ZEC,41.106513313,88272791,16262389
09/05/2025,AAVE,306.008505163,531637027,15226325
09/05/2025,ADA,0.806208125,1091135996,36494561994
09/05/2025,BNB,844.028644063,913903956,139187604
09/05/2025,BTC,110489.102308016,37639675585,19916287
09/05/2025,ETH,4302.346227041,30634252081,120705310
09/05/2025,NEAR,2.37088186,106120664,1249836992
09/05/2025,SOL,201.325479549,5045863109,541159517
09/05/2025,XRP,2.782273081,4489914362,59482264023
09/05/2025,ZEC,41.030321162,88446554,16259817
09/04/2025,AAVE,326.68347922,459162619,15225874
09/04/2025,ADA,0.8403601577,1131672845,36494561994
09/04/2025,BNB,856.614924632,837506798,139187652
09/04/2025,BTC,112102.213666605,35521515658,19915362
09/04/2025,ETH,4469.098829551,30087378868,120705396
09/04/2025,NEAR,2.471416993,104879585,1249836992
09/04/2025,SOL,211.348544721,6456542286,541036758
09/04/2025,XRP,2.847619448,4098170451,59482264023
09/04/2025,ZEC,41.513836239,45255131,16259150
09/03/2025,AAVE,314.125738252,520241283,15223115
09/03/2025,ADA,0.8316319123,1501044028,36494561994
09/03/2025,BNB,850.48272806,1287841959,139187695
09/03/2025,BTC,111318.465869443,51161022584,19915362
09/03/2025,ETH,4309.218981475,33152873857,120705460
09/03/2025,NEAR,2.437965016,150907951,1249836992
09/03/2025,SOL,208.256572533,9066963720,541037736
09/03/2025,XRP,2.839737771,7781417171,59482264023
09/03/2025,ZEC,41.535820434,46763880,16257353
09/02/2025,AAVE,305.109258521,460613293,15223034
09/02/2025,ADA,0.8007328492,1767948920,36494561994
09/02/2025,BNB,844.887450664,1646097093,139187751
09/02/2025,BTC,109022.354732123,41872550383,19914896
09/02/2025,ETH,4303.169317018,31154207260,120705460
09/02/2025,NEAR,2.334185101,182584406,1249836992
09/02/2025,SOL,197.552782207,7181482627,540915302
09/02/2025,XRP,2.758737656,7717165672,59482264023
09/02/2025,ZEC,39.978858745,46013874,16255036
09/01/2025,AAVE,313.894331543,377668796,15218711
09/01/2025,ADA,0.8061869948,989181883,36487203224
09/01/2025,BNB,861.437833971,740316171,139187801
09/01/2025,BTC,108207.87557801,26843508708,19914412
09/01/2025,ETH,4396.068441335,21765937141,120706553
09/01/2025,NEAR,2.355363642,111666601,1249836992
09/01/2025,SOL,200.630112913,5282892074,540916240
09/01/2025,XRP,2.764427887,3662592148,59482264023
09/01/2025,ZEC,40.552399691,84171011,16253558
08/31/2025,AAVE,320.906642718,375897077,15218250
08/31/2025,ADA,0.8340686193,1072119485,36487203224
08/31/2025,BNB,863.091046846,736159420,139187840
08/31/2025,BTC,109373.097295137,27807696212,19913993
08/31/2025,ETH,4465.021861284,19372283901,120706615
08/31/2025,NEAR,2.465922343,85868339,1249836992
08/31/2025,SOL,205.485014232,6058628301,540793328
08/31/2025,XRP,2.844086409,3305568069,59482264023
08/31/2025,ZEC,40.262676241,81728060,16251167
08/30/2025,AAVE,317.382711964,656742374,15218104
08/30/2025,ADA,0.8260173306,1798133243,36487203224
08/30/2025,BNB,859.314475336,1524048353,139187877
08/30/2025,BTC,108296.469919145,51236407006,19913503
08/30/2025,ETH,4341.497764004,35625871543,120706697
08/30/2025,NEAR,2.425513939,212617936,1249836992
08/30/2025,SOL,204.88309037,13531410699,540794864
08/30/2025,XRP,2.81717411,7274893165,59482264023
08/30/2025,ZEC,40.112825636,47984827,16250110
08/29/2025,AAVE,316.172612336,551177049,15218078
08/29/2025,ADA,0.8548090503,1392887011,36487203224
